id,name,price,responsible_user_id,group_id,status_id,pipeline_id,loss_reason_id,created_by,updated_by,created_at,updated_at,closed_at,closest_task_at,is_deleted,custom_fields_values,score,account_id,labor_cost,_links,_embedded
25942077,https://somecomp.ru/#form,0,9082218,540402,143,6298614,17475446,0,9082218,1727520674,1729080120,1727766862,,False,,,30769562,,{'self': {'href': 'https://somecomp.service.ru/api/v4/leads/25942077?page=2&limit=250&with=catalog_elements'}},"{'tags': [{'id': 53399, 'name': 'tilda', 'color': 'FF8F92'}], 'catalog_elements': [], 'companies': []}"
25942079,https://somecomp.ru/#form,0,9082218,540402,143,6298614,17475446,0,9082218,1727520675,1729080120,1727766862,,False,,,30769562,,{'self': {'href': 'https://somecomp.service.ru/api/v4/leads/25942079?page=2&limit=250&with=catalog_elements'}},"{'tags': [{'id': 53399, 'name': 'tilda', 'color': 'FF8F92'}], 'catalog_elements': [], 'companies': []}"
25942831,https://somecomp.ru/#form,0,9082218,540402,143,6298614,17475446,0,9082218,1727524234,1729080120,1727766862,,False,,,30769562,,{'self': {'href': 'https://somecomp.service.ru/api/v4/leads/25942831?page=2&limit=250&with=catalog_elements'}},"{'tags': [{'id': 53399, 'name': 'tilda', 'color': 'FF8F92'}], 'catalog_elements': [], 'companies': []}"
25942863,https://somecomp.ru/#form,0,9082218,540402,143,6298614,17475446,0,9082218,1727524455,1729080120,1727766862,,False,,,30769562,,{'self': {'href': 'https://somecomp.service.ru/api/v4/leads/25942863?page=2&limit=250&with=catalog_elements'}},"{'tags': [{'id': 53399, 'name': 'tilda', 'color': 'FF8F92'}], 'catalog_elements': [], 'companies': []}"
25942905,https://somecomp.ru/#form,0,9082218,540402,143,6298614,17475446,0,9082218,1727524677,1729080120,1727766862,,False,,,30769562,,{'self': {'href': 'https://somecomp.service.ru/api/v4/leads/25942905?page=2&limit=250&with=catalog_elements'}},"{'tags': [{'id': 53399, 'name': 'tilda', 'color': 'FF8F92'}], 'catalog_elements': [], 'companies': []}"
25942919,https://somecomp.ru/#form,0,9082218,540402,143,6298614,,0,9082218,1727524793,1729080120,1727530327,,False,,,30769562,,{'self': {'href': 'https://somecomp.service.ru/api/v4/leads/25942919?page=2&limit=250&with=catalog_elements'}},"{'tags': [{'id': 53399, 'name': 'tilda', 'color': 'FF8F92'}], 'catalog_elements': [], 'companies': []}"
25943861,https://somecomp.ru/#form,0,9082218,540402,143,6298614,,0,9082218,1727530096,1729080120,1727530319,,False,,,30769562,,{'self': {'href': 'https://somecomp.service.ru/api/v4/leads/25943861?page=2&limit=250&with=catalog_elements'}},"{'tags': [{'id': 53399, 'name': 'tilda', 'color': 'FF8F92'}], 'catalog_elements': [], 'companies': []}"
25943899,https://somecomp.ru/#form,0,9082218,540402,143,6298614,,0,9082218,1727530281,1729080120,1727530314,,False,,,30769562,,{'self': {'href': 'https://somecomp.service.ru/api/v4/leads/25943899?page=2&limit=250&with=catalog_elements'}},"{'tags': [{'id': 53399, 'name': 'tilda', 'color': 'FF8F92'}], 'catalog_elements': [], 'companies': []}"
25944083,https://somecomp.ru/,0,9082218,540402,143,6298614,17475446,0,9082218,1727531402,1729080120,1727766862,,False,,,30769562,,{'self': {'href': 'https://somecomp.service.ru/api/v4/leads/25944083?page=2&limit=250&with=catalog_elements'}},"{'tags': [{'id': 53399, 'name': 'tilda', 'color': 'FF8F92'}], 'catalog_elements': [], 'companies': []}"
25944767,https://somecomp.ru/#form,0,9082218,540402,143,6298614,17475446,0,9082218,1727535346,1729080120,1727766863,,False,,,30769562,,{'self': {'href': 'https://somecomp.service.ru/api/v4/leads/25944767?page=2&limit=250&with=catalog_elements'}},"{'tags': [{'id': 53399, 'name': 'tilda', 'color': 'FF8F92'}], 'catalog_elements': [], 'companies': []}"
25944955,https://somecomp.ru/#form,0,9082218,540402,143,6298614,17475446,0,9082218,1727536626,1729080120,1727766863,,False,,,30769562,,{'self': {'href': 'https://somecomp.service.ru/api/v4/leads/25944955?page=2&limit=250&with=catalog_elements'}},"{'tags': [{'id': 53399, 'name': 'tilda', 'color': 'FF8F92'}], 'catalog_elements': [], 'companies': []}"
25945201,https://somecomp.ru/#form,0,9082218,540402,143,6298614,17475446,0,9082218,1727537869,1729080120,1727766863,,False,,,30769562,,{'self': {'href': 'https://somecomp.service.ru/api/v4/leads/25945201?page=2&limit=250&with=catalog_elements'}},"{'tags': [{'id': 53399, 'name': 'tilda', 'color': 'FF8F92'}], 'catalog_elements': [], 'companies': []}"
25946297,https://somecomp.ru/,0,9082218,540402,143,6298614,17475446,0,9082218,1727545548,1729080120,1727766863,,False,,,30769562,,{'self': {'href': 'https://somecomp.service.ru/api/v4/leads/25946297?page=2&limit=250&with=catalog_elements'}},"{'tags': [{'id': 53399, 'name': 'tilda', 'color': 'FF8F92'}], 'catalog_elements': [], 'companies': []}"
